,valor_venda
22805,445942.04
22806,708551.24
22807,775198.11
22808,558361.31
22809,340056.49
22810,616300.42
22811,663144.34
22812,240896.03
22813,277897.42
22814,427427.74
22815,379510.37
22816,738153.08
22817,723992.47
22818,664711.4
22819,530768.47
22820,590569.43
22821,666456.98
22822,251079.74
22823,429027.69
22824,397209.78
22825,798492.77
22826,419748.2
22827,526058.37
22828,403565.76
22829,683410.33
22830,478845.09
22831,684456.48
22832,375971.35
22833,420407.76
22834,697493.44
22835,415406.88
22836,317499.57
22837,460947.43
22838,459188.22
22839,643215.26
22840,432473.52
22841,578907.94
22842,719283.51
22843,367773.32
22844,407089.44
22845,663245.75
22846,538585.18
22847,272946.69
22848,337347.69
22849,757520.67
22850,703947.86
22851,488238.3
22852,343834.18
22853,553638.94
22854,563089.88
22855,609322.03
22856,238844.84
22857,378492.86
22858,741317.0
22859,502327.85
22860,674486.49
22861,504455.04
22862,785601.12
22863,570324.76
22864,447504.02
22865,764352.18
22866,502032.98
22867,359054.43
22868,490072.06
22869,732839.18
22870,784798.23
22871,646446.66
22872,647634.06
22873,581388.56
22874,583745.73
22875,719883.54
22876,595864.65
22877,628176.84
22878,595983.32
22879,396016.36
22880,267752.24
22881,544400.89
22882,282917.53
22883,380093.16
22884,323009.67
22885,779917.27
22886,574672.62
22887,398791.2
22888,338160.79
22889,562784.74
22890,335860.54
22891,695032.23
22892,490804.14
22893,642716.59
22894,766996.18
22895,443235.17
22896,386352.94
22897,487617.45
22898,365235.01
22899,353487.61
22900,240971.86
22901,473098.92
22902,795061.94
22903,465510.82
22904,691495.71
22905,328464.76
22906,242092.06
22907,308454.16
22908,650254.1
22909,697889.67
22910,772962.3
22911,631818.51
22912,774481.56
22913,628782.41
22914,359424.39
22915,307904.15
22916,325895.74
22917,365941.97
22918,622762.42
22919,574797.28
22920,543510.66
22921,526775.56
22922,497053.76
22923,762409.4
22924,332583.34
22925,634296.95
22926,645455.06
22927,472439.68
22928,593702.11
22929,400016.95
22930,337608.28
22931,559323.1
22932,510558.95
22933,685626.93
22934,791317.84
22935,574078.41
22936,370491.08
22937,560089.31
22938,659213.21
22939,622871.0
22940,622683.46
22941,645804.62
22942,510484.32
22943,608430.32
22944,277220.87
22945,504245.98
22946,774561.5
22947,332131.12
22948,599970.46
22949,749010.18
22950,524840.25
22951,752541.37
22952,470078.62
22953,374118.26
22954,635644.94
22955,390523.23
22956,554548.22
22957,722124.79
22958,369769.23
22959,753903.06
22960,386964.36
22961,648131.05
22962,327981.04
22963,499639.77
22964,487366.06
22965,326853.27
22966,607179.59
22967,497129.01
22968,648559.64
22969,337292.64
22970,604295.87
22971,322227.01
22972,673648.16
22973,272006.39
22974,564700.47
22975,448934.04
22976,615493.48
22977,696579.71
22978,658395.73
22979,705674.31
22980,613627.64
22981,474463.92
22982,606988.57
22983,250253.07
22984,248807.25
22985,331595.53
22986,429259.49
22987,717369.85
22988,673561.42
22989,468216.8
22990,593058.69
22991,332165.08
22992,434151.26
22993,511717.88
22994,792214.7
22995,587042.55
22996,374880.76
22997,429445.51
22998,357718.18
22999,381905.16
23000,653457.93
23001,645199.95
23002,396116.4
23003,742985.67
23004,764139.01
23005,621009.57
23006,426261.83
23007,773331.62
23008,784512.15
23009,624225.62
23010,747825.59
23011,782402.46
23012,722533.33
23013,684062.91
23014,350525.1
23015,382434.62
23016,549611.09
23017,476738.03
23018,658459.97
23019,553078.29
23020,656287.41
23021,250835.16
23022,548508.09
23023,589116.87
23024,406347.91
23025,715827.11
23026,531837.25
23027,356392.94
23028,660114.23
23029,417050.05
23030,724533.08
23031,300114.27
23032,343081.26
23033,773842.98
23034,650262.06
23035,275827.72
23036,305048.74
23037,733141.2
23038,579232.8
23039,712491.51
23040,685810.65
23041,295768.1
23042,728071.77
23043,705204.3
23044,580638.47
23045,685752.94
23046,746918.93
23047,508291.29
23048,610581.51
23049,521211.6
23050,384917.86
23051,359274.44
23052,670424.68
23053,346896.9
23054,647089.49
23055,436499.74
23056,477337.32
23057,678004.32
23058,260924.49
23059,495324.23
23060,292029.08
23061,263163.66
23062,478695.86
23063,579237.13
23064,768137.11
23065,684765.47
23066,431760.51
23067,608601.47
23068,687887.6
23069,576966.11
23070,389828.83
23071,240795.92
23072,284405.53
23073,587957.1
23074,702364.57
23075,321157.3
23076,457902.09
23077,666970.81
23078,785882.36
23079,626626.13
23080,576453.46
23081,373496.82
23082,389135.37
23083,754495.3
23084,410638.85
23085,277126.13
23086,775143.74
23087,473175.8
23088,638694.18
23089,787935.56
23090,474731.11
23091,708027.59
23092,455977.77
23093,565037.16
23094,250259.77
23095,252853.25
23096,716585.81
23097,673908.49
23098,386697.23
23099,690113.96
23100,713508.27
23101,258680.94
23102,789881.58
23103,753882.32
23104,504365.68
23105,318030.68
23106,293602.26
23107,473874.66
23108,238048.51
23109,663799.18
23110,297506.49
23111,762020.48
23112,695556.45
23113,548165.24
23114,625990.71
23115,408283.92
23116,588361.95
23117,678669.75
23118,418906.52
23119,385889.41
23120,799630.79
23121,499656.9
23122,417466.36
23123,709962.63
23124,443968.45
23125,437435.28
23126,642377.85
23127,769074.53
23128,521852.62
23129,763194.24
23130,386883.8
23131,688849.16
23132,344823.17
23133,666745.73
23134,722138.13
23135,717967.49
23136,631636.23
23137,406166.42
23138,436880.45
23139,454102.63
23140,683190.04
23141,667967.5
23142,460919.97
23143,634749.51
23144,241985.03
23145,391667.14
23146,580071.23
23147,793327.06
23148,388756.08
23149,509746.88
23150,437992.23
23151,501200.22
23152,641375.74
23153,501048.92
23154,376365.12
23155,504574.1
23156,399143.07
23157,663547.71
23158,479542.92
23159,528722.35
23160,776092.15
23161,334842.36
23162,413558.26
23163,277476.77
23164,279454.53
23165,473912.16
23166,468238.38
23167,303463.83
23168,686151.96
23169,286190.75
23170,292845.66
23171,727593.78
23172,786083.46
23173,733464.8
23174,249835.16
23175,287624.95
23176,394570.49
23177,588855.01
23178,397862.24
23179,585302.55
23180,241676.12
23181,370203.07
23182,720167.13
23183,711118.39
23184,774507.4
23185,493797.18
23186,271869.93
23187,592813.4
23188,503297.37
23189,573109.63
23190,343097.15
23191,258038.04
23192,320798.14
23193,720789.2
23194,480551.52
23195,554358.8
23196,561231.74
23197,750129.0
23198,351983.08
23199,467276.76
23200,564319.32
23201,675084.23
23202,314731.21
23203,636285.65
23204,436056.44
23205,703730.2
23206,716947.15
23207,389479.83
23208,429248.76
23209,360312.97
23210,387779.27
23211,362498.38
23212,769413.04
23213,325184.05
23214,476111.38
23215,654440.49
23216,688431.45
23217,311421.76
23218,469743.43
23219,288928.15
23220,763876.5
23221,592011.79
23222,701633.94
23223,758668.3
23224,633185.53
23225,252017.59
23226,632367.18
23227,791522.49
23228,702593.02
23229,461348.13
23230,570187.01
23231,701238.73
23232,324005.9
23233,353882.11
23234,759384.6
23235,499721.98
23236,530819.56
23237,346208.86
23238,451330.49
23239,673527.27
23240,509255.5
23241,380049.7
23242,643278.19
23243,668067.31
23244,706060.63
23245,719716.65
23246,741267.33
23247,425142.05
23248,636164.7
23249,508962.73
23250,604204.92
23251,437656.46
23252,364994.96
23253,304927.79
23254,436230.38
23255,409090.35
23256,520938.55
23257,397866.35
23258,678666.68
23259,345877.66
23260,399729.38
23261,489865.06
23262,374707.56
23263,260739.45
23264,714173.01
23265,294956.6
23266,488896.96
23267,712404.78
23268,410916.92
23269,314684.51
23270,783506.14
23271,628073.15
23272,351002.7
23273,714913.01
23274,592052.38
23275,252587.81
23276,351337.22
23277,432782.75
23278,289029.39
23279,571361.8
23280,248003.97
23281,660117.48
23282,594948.37
23283,318656.17
23284,754093.71
23285,554328.71
23286,729639.38
23287,529548.06
23288,257046.99
23289,564886.6
23290,785797.49
23291,399985.27
23292,616959.24
23293,519620.21
23294,402729.26
23295,766878.53
23296,277428.41
23297,288717.77
23298,441594.0
23299,427617.96
23300,405502.39
23301,383512.42
23302,691101.65
23303,314216.32
23304,289909.71
23305,291984.32
23306,241679.38
23307,484058.52
23308,660217.09
23309,744421.44
23310,723188.62
23311,651272.86
23312,741246.89
23313,287828.23
23314,495308.51
23315,267500.54
23316,467794.5
23317,784574.65
23318,752470.1
23319,698442.75
23320,247536.41
23321,696929.58
23322,704284.86
23323,756457.06
23324,395888.1
23325,524523.41
23326,797610.48
23327,497613.93
23328,598484.95
23329,551873.02
23330,594959.75
23331,675095.21
23332,346994.65
23333,748346.91
23334,418597.46
23335,344953.71
23336,617949.75
23337,799421.9
23338,393718.41
23339,430020.91
23340,365011.98
23341,317306.47
23342,419853.45
23343,325894.52
23344,413367.66
23345,642093.04
23346,303289.04
23347,754679.89
23348,460801.03
23349,700618.67
23350,513278.18
23351,434491.16
23352,682692.46
23353,263332.68
23354,535940.72
23355,618161.92
23356,638482.28
23357,612101.33
23358,240425.43
23359,260729.37
23360,448680.8
23361,341731.39
23362,242708.58
23363,708229.0
23364,614151.62
23365,515018.03
23366,523632.9
23367,547777.02
23368,681698.88
23369,265372.26
23370,410161.01
23371,612381.41
23372,329188.95
23373,697104.91
23374,589780.95
23375,374130.71
23376,675768.47
23377,513040.15
23378,515975.92
23379,711455.7
23380,351985.02
23381,779778.83
23382,309444.81
23383,421412.13
23384,404169.19
23385,335295.24
23386,428166.3
23387,272684.57
23388,389175.79
23389,612203.09
23390,770861.08
23391,581513.87
23392,462367.46
23393,361516.97
23394,791716.01
23395,601345.55
23396,712795.67
23397,427369.29
23398,407633.34
23399,411792.01
23400,731131.5
23401,701451.75
23402,793350.19
23403,766746.29
23404,643684.37
23405,359537.99
23406,436746.57
23407,582205.31
23408,398680.42
23409,737697.36
23410,553324.45
23411,660922.49
23412,579832.63
23413,638296.41
23414,308468.71
23415,768558.9
23416,508682.25
23417,616851.0
23418,798260.75
23419,568269.77
23420,575465.55
23421,634759.87
23422,478165.42
23423,769479.11
23424,653353.53
23425,464598.91
23426,562656.14
23427,520119.01
23428,482193.79
23429,775556.7
23430,373432.78
23431,370418.47
23432,414904.26
23433,518308.76
23434,769584.81
23435,789211.89
23436,643426.71
23437,690029.07
23438,794632.68
23439,599231.76
23440,584565.54
23441,491063.67
23442,614683.28
23443,527251.36
23444,307493.05
23445,657078.86
23446,267119.13
23447,374657.82
23448,527031.26
23449,764618.67
23450,511844.09
23451,644390.72
23452,585301.68
23453,773713.86
23454,415694.46
23455,467173.92
23456,469516.84
23457,522613.14
23458,382628.87
23459,643669.45
23460,413416.92
23461,522052.7
23462,455125.86
23463,384925.43
23464,299394.1
23465,338963.88
23466,356826.81
23467,327898.07
23468,247777.05
23469,672553.89
23470,598018.93
23471,755147.88
23472,504773.33
23473,431106.99
23474,358488.45
23475,390970.6
23476,572161.78
23477,777843.34
23478,479475.72
23479,501129.34
23480,454433.73
23481,365809.76
23482,493683.28
23483,535189.64
23484,406991.34
23485,480736.3
23486,676923.06
23487,631432.48
23488,315003.28
23489,261173.09
23490,766995.35
23491,709863.63
23492,464695.3
23493,544648.2
23494,313357.07
23495,620081.04
23496,701408.33
23497,743541.95
23498,248212.41
23499,462079.93
23500,317188.24
23501,242746.14
23502,322248.02
23503,421069.07
23504,411463.6
23505,261486.61
23506,708250.85
23507,422005.19
23508,556713.81
23509,670453.68
23510,306062.48
23511,415468.85
23512,402627.82
23513,454183.39
23514,338556.73
23515,415875.09
23516,694660.61
23517,373083.06
23518,595467.4
23519,260722.77
23520,534577.89
23521,668886.55
23522,494262.85
23523,282570.76
23524,427456.78
23525,438968.55
23526,418646.19
23527,376899.61
23528,574134.79
23529,312761.55
23530,709511.36
23531,364618.89
23532,542141.69
23533,534351.61
23534,384756.51
23535,392334.46
23536,416599.95
23537,400630.99
23538,791864.61
23539,598333.38
23540,715413.44
23541,595179.06
23542,733483.93
23543,635096.69
23544,734964.52
23545,340301.46
23546,723504.59
23547,643034.31
23548,444191.32
23549,280154.29
23550,755116.76
23551,581179.09
23552,769318.52
23553,760354.9
23554,405250.77
23555,671886.55
23556,306083.6
23557,336500.48
23558,514627.43
23559,585357.58
23560,282592.01
23561,722300.43
23562,301900.44
23563,336354.86
23564,674955.54
23565,797123.25
23566,705354.86
23567,359624.23
23568,381821.98
23569,312865.31
23570,361447.24
23571,402980.83
23572,611851.45
23573,565282.73
23574,416453.53
23575,514119.25
23576,647354.19
23577,489708.18
23578,762161.54
23579,339878.48
23580,722049.65
23581,705547.75
23582,339953.28
23583,391835.35
23584,445248.48
23585,647537.45
23586,396871.91
23587,465805.25
23588,577788.0
23589,484170.92
23590,402238.15
23591,705304.11
23592,690127.49
23593,679296.51
23594,651233.19
23595,662823.27
23596,472099.08
23597,537956.7
23598,784380.04
23599,439487.72
23600,412717.45
23601,748829.92
23602,275029.19
23603,526199.55
23604,544211.58
23605,433347.94
23606,241485.52
23607,793204.93
23608,507294.37
23609,337287.45
23610,756160.15
23611,736597.8
23612,389962.93
23613,461325.14
23614,679482.55
23615,616441.33
23616,444571.16
23617,502170.15
23618,431272.09
23619,558708.62
23620,314211.7
23621,701915.49
23622,521664.72
23623,297585.25
23624,519511.78
23625,441926.45
23626,390410.89
23627,315928.97
23628,755781.09
23629,537080.53
23630,291549.02
23631,310736.12
23632,784702.09
23633,263469.76
23634,742924.24
23635,362415.28
23636,383622.69
23637,325749.23
23638,773566.55
23639,404839.72
23640,529343.24
23641,380486.63
23642,512748.65
23643,769900.45
23644,472341.37
23645,598498.48
23646,385788.12
23647,689442.03
23648,497118.52
23649,609943.61
23650,508847.06
23651,703536.85
23652,539092.15
23653,664213.66
23654,709899.49
23655,578154.37
23656,727575.98
23657,395334.1
23658,695203.46
23659,400217.26
23660,243381.82
23661,647472.2
23662,406617.37
23663,484183.2
23664,388671.13
23665,587226.21
23666,362986.23
23667,773937.18
23668,736298.35
23669,685467.24
23670,662218.08
23671,690711.75
23672,498209.86
23673,381995.74
23674,357917.3
23675,458644.37
23676,349634.37
23677,503229.99
23678,604395.41
23679,795488.24
23680,738265.78
23681,664824.17
23682,626536.04
23683,588775.91
23684,641555.23
23685,713848.03
23686,618429.22
23687,408699.92
23688,262647.65
23689,532215.42
23690,754121.31
23691,593153.73
23692,259750.24
23693,759035.16
23694,426425.3
23695,763185.32
23696,470809.55
23697,575462.54
23698,750608.31
23699,759793.02
23700,594865.38
23701,495189.1
23702,395465.61
23703,603289.43
23704,259307.88
23705,781230.91
23706,604537.3
23707,647413.99
23708,396257.36
23709,795836.9
23710,384177.57
23711,537630.45
23712,563214.49
23713,515177.79
23714,786412.19
23715,389336.44
23716,497248.7
23717,582484.25
23718,528842.82
23719,658784.89
23720,282495.73
23721,386929.16
23722,646161.1
23723,505477.49
23724,516766.54
23725,520607.51
23726,547760.63
23727,501820.31
23728,411695.83
23729,655651.76
23730,698076.14
23731,442487.43
23732,750902.83
23733,730496.16
23734,697836.43
23735,678022.32
23736,744330.36
23737,524390.43
23738,442802.24
23739,415909.97
23740,678943.05
23741,317502.05
23742,458338.89
23743,507877.57
23744,634002.68
23745,736356.86
23746,663556.48
23747,485955.92
23748,387721.74
23749,464959.46
23750,393496.85
23751,273139.14
23752,303489.93
23753,587469.54
23754,771544.58
23755,764357.46
23756,357649.54
23757,618208.84
23758,428516.25
23759,340474.38
23760,241800.26
23761,602865.38
23762,357652.78
23763,552998.04
23764,310598.93
23765,305317.68
23766,773633.8
23767,341056.62
23768,796677.03
23769,796154.81
23770,567690.05
23771,628741.29
23772,262209.8
23773,302967.81
23774,617761.5
23775,404830.54
23776,282478.53
23777,258691.13
23778,715889.06
23779,384519.47
23780,321846.98
23781,505977.96
23782,605696.56
23783,267772.33
23784,357848.98
23785,552220.63
23786,581090.45
23787,316659.62
23788,498545.2
23789,539769.71
23790,682992.2
23791,774941.1
23792,680188.27
23793,501944.07
23794,525822.04
23795,331993.75
23796,418149.52
23797,381905.76
23798,635197.84
23799,550232.81
23800,568738.35
23801,619596.83
23802,684398.87
23803,423941.08
23804,557177.27
23805,275321.41
23806,765711.81
23807,753192.7
23808,608678.32
23809,628551.42
23810,563358.12
23811,719746.12
23812,376727.82
23813,677497.72
23814,775947.91
23815,678090.91
23816,561099.53
23817,286855.4
23818,733820.42
23819,367130.28
23820,615518.78
23821,543108.22
23822,634993.81
23823,628509.65
23824,384450.99
23825,462531.46
23826,289798.29
23827,596337.24
23828,407709.15
23829,582585.79
23830,462260.02
23831,609030.5
23832,753756.49
23833,739174.73
23834,337079.92
23835,419631.01
23836,455923.55
23837,396236.72
23838,568906.16
23839,461351.95
23840,419632.65
23841,739593.75
23842,568016.34
23843,390384.36
23844,633823.35
23845,777051.99
23846,776058.86
23847,320701.35
23848,387965.09
23849,680159.58
23850,292175.67
23851,557363.2
23852,538687.05
23853,280317.32
23854,601139.83
23855,287574.6
23856,285994.89
23857,380521.93
23858,529850.2
23859,693513.89
23860,392302.8
23861,644616.17
23862,547032.81
23863,598341.17
23864,592018.7
23865,746205.38
23866,444912.12
23867,469721.39
23868,560964.55
23869,389441.84
23870,566006.92
23871,286956.9
23872,395656.41
23873,269039.51
23874,265365.12
23875,719539.4
23876,500550.54
23877,659402.51
23878,614093.77
23879,713546.92
23880,383831.44
23881,296628.94
23882,665197.68
23883,268348.2
23884,334383.13
23885,557188.71
